data/danfree_2.dat;3;0.678571;0.509734;0.125479;1.06369;0.615748;1.13307;0.223927;0.532475;0.260853;0.433837;0.1411;0.597759;2.52142;-1.59838;4.38253;27.297;4.70874;26.0698;4.44202;-0.753857;0.103021;0.11602;0.247305;1.10267;0.0571315;0.143468;0.0280564;0.319058;0.17327;0.351457;0.0520041;4.544;1.70947;0.789471;0.115755;1.44966;0.0152319;0.223775;0.016449;2.02442;0.469177;0.181715;0.0854247;0.293296;0.141981;0.284018;0.0328;0.555776;0.0907995;0.5422;0.177735;6.50809;5.98563;0.494469;3.40834;31.8951;1.89117;30.1376;2.2232;-0.000701372;0.00176272;0.0013252;0.00213475;-0.000311976;0.00276687;0.0391186;0.0167159;0.0718951;0.0433894;0.0659891;0.00622289;3.26955;1.01637;0.194909;0.0605074;0.0975599;0.0359767;0.0471581;0.0153637;1.70588;0.388614
data/danfree_2.dat;4;0.785714;0.447488;0.0944209;1.12087;0.559158;1.20085;0.191371;0.437921;0.185677;0.366325;0.106121;0.0316648;2.97644;-2.99542;2.10396;24.4401;4.59785;24.4736;3.66284;-0.757726;0.109219;0.154553;0.298012;1.0922;0.0437532;0.136176;0.02569;0.331443;0.151692;0.365622;0.0469975;4.62374;1.85016;0.779137;0.151373;1.45953;0.0169838;0.222714;0.0376851;2.10985;0.972148;0.150349;0.076028;0.301382;0.194715;0.255529;0.0399514;0.491769;0.0533092;0.505438;0.162319;0.742725;4.05551;-2.55981;7.59874;31.1212;4.20505;30.724;4.20492;-0.00129267;0.00121558;0.00157842;0.00464225;-0.00147892;0.00117503;0.0341801;0.0150731;0.0731863;0.0462354;0.0657345;0.00738295;3.14727;1.19468;0.193404;0.0839913;0.0979409;0.0376514;0.0435323;0.0197636;1.65257;0.532013
data/danfree_2.dat;5;0.607143;0.462851;0.0563153;1.06113;0.547051;1.19232;0.155845;0.480609;0.1852;0.370935;0.0209843;-7.35516;5.87933;-0.593124;1.42882;26.3707;3.24669;25.2791;3.19561;-0.775897;0.0942659;0.178969;0.345659;1.06801;0.0467519;0.141802;0.0188269;0.31072;0.155683;0.364815;0.0324589;4.60883;1.85518;0.72921;0.145463;1.4625;0.0242304;0.200105;0.0332582;1.90803;0.760476;0.158928;0.0639098;0.314278;0.158818;0.280076;0.0565784;0.488441;0.156232;0.49569;0.101277;-1.25018;2.19439;-1.8886;7.59786;29.9773;3.97274;30.2867;2.81543;-0.000147382;0.00118682;0.00014218;0.00274723;-0.00305632;0.00223091;0.0346311;0.0109696;0.0773688;0.0458806;0.0654453;0.0133155;3.19708;0.760777;0.201338;0.0843692;0.0985549;0.039393;0.0471103;0.02025;1.61082;0.283393
data/danfree_2.dat;6;0.571429;0.480469;0.0883541;1.08797;0.602351;1.12617;0.129412;0.500397;0.225285;0.404225;0.0743088;0.905469;1.38352;1.3818;4.59007;25.3711;5.4016;23.5304;6.72767;-0.735295;0.118486;0.157924;0.31958;1.09479;0.0580407;0.147763;0.0401001;0.308252;0.138412;0.338164;0.0298133;4.46051;1.70846;0.680017;0.100707;1.44989;0.0173845;0.184295;0.0112398;1.86756;0.810231;0.133237;0.0225226;0.305317;0.197297;0.233026;0.0564067;0.486809;0.136431;0.526839;0.0555612;2.79344;1.96609;0.265195;7.70889;33.0573;3.22696;32.6605;5.14945;-0.000207578;0.00303142;0.000269106;0.00169614;0.000292019;0.00234558;0.032651;0.00661818;0.074091;0.0456338;0.0603345;0.00795531;3.06311;0.924842;0.170598;0.0862697;0.0944537;0.0346689;0.04212;0.0224852;1.4405;0.324351
data/danfree_3.dat;0;0.75;0.417958;0.0506632;0.991114;0.457325;1.0736;0.147795;0.450277;0.144706;0.37536;0.0563455;3.61555;1.82329;2.21733;4.58702;26.0208;6.82173;24.7362;5.99714;-0.783772;0.123519;0.121122;0.0985155;1.10702;0.0913148;0.116388;0.0176429;0.29167;0.127573;0.321687;0.0256926;4.0516;1.50643;0.674384;0.10037;1.43909;0.0078364;0.189011;0.0183013;1.68271;0.444786;0.138859;0.0432281;0.268746;0.168357;0.226182;0.0800522;0.534332;0.117473;0.565507;0.102913;2.93434;6.59154;-2.62937;2.20741;32.377;2.10676;31.6374;2.26465;-0.00035756;0.00270339;0.0014463;0.00111329;-0.000146238;0.00350797;0.0305242;0.00800315;0.0671755;0.0373709;0.0550811;0.01048;2.68542;0.924214;0.171971;0.104016;0.0851346;0.0310249;0.0390267;0.0183909;1.31781;0.437398
data/danfree_3.dat;1;0.821429;0.445311;0.0839502;1.1323;0.493449;1.11111;0.0877222;0.407414;0.0974152;0.380945;0.0670588;1.0784;1.232;-0.760796;1.77891;26.0733;2.74287;24.7611;3.51075;-0.760973;0.145765;0.12789;0.148179;1.11698;0.0781829;0.123295;0.0211157;0.319259;0.121623;0.328036;0.0177373;4.26148;1.66273;0.731116;0.149775;1.44662;0.019898;0.197769;0.0215952;1.75767;0.64268;0.156766;0.0555622;0.30968;0.198709;0.222438;0.0543311;0.519351;0.0875357;0.60305;0.0548933;3.30935;4.15223;-3.3294;6.19153;29.9936;1.15596;30.2558;2.69595;0.000342743;0.00171951;-0.000861985;0.00368511;-0.00121727;0.000880524;0.0334137;0.00913341;0.0715729;0.0441444;0.0576365;0.00751224;3.0281;1.01071;0.197533;0.113717;0.0902331;0.0337381;0.0422273;0.0246158;1.46905;0.467684
data/danfree_3.dat;2;0.821429;0.442169;0.0800291;1.03357;0.377508;1.17962;0.181778;0.43751;0.147265;0.364414;0.0834543;-1.49747;3.14465;-3.34295;7.25283;23.7324;2.55929;23.714;7.08788;-0.754541;0.131803;0.117305;0.0956289;1.14087;0.0744019;0.140313;0.0338469;0.281393;0.101369;0.354613;0.0317112;4.4418;1.25406;0.816376;0.160475;1.45143;0.0165456;0.215153;0.0236788;2.02994;0.625968;0.158063;0.0423516;0.325889;0.155995;0.258167;0.0558207;0.486902;0.107889;0.548106;0.060948;2.50163;3.69244;1.74918;6.69311;31.7387;4.64387;31.4027;4.70167;5.46583e-005;0.00205989;0.000459736;0.00172248;0.000186527;0.00247069;0.0320892;0.00759987;0.0738561;0.0326144;0.0649915;0.0118196;3.2498;0.851201;0.206701;0.0834798;0.0939628;0.0260064;0.0465937;0.0175146;1.68979;0.326247
data/danfree_3.dat;3;0.857143;0.453449;0.104949;0.953857;0.271086;1.13581;0.144551;0.463492;0.152207;0.383873;0.10547;1.28701;8.39741;-0.235141;7.7417;27.6344;2.52441;24.744;3.45713;-0.765712;0.120425;0.164066;0.0907921;1.12935;0.0723004;0.139875;0.0398192;0.26679;0.0818332;0.3415;0.0226368;4.15741;1.27196;0.802086;0.198259;1.44534;0.00794713;0.206433;0.033273;1.88548;0.661308;0.154664;0.0599636;0.295287;0.129206;0.248836;0.0498134;0.492017;0.0568725;0.544453;0.108498;1.01659;5.26589;1.56387;5.04111;33.0818;2.86281;28.4819;2.69324;0.000820109;0.000622953;0.00150107;0.00303088;0.00149682;0.00259396;0.0350724;0.0103217;0.0670189;0.0315804;0.0617517;0.0106553;3.10359;0.829031;0.201827;0.0729086;0.0888495;0.0268383;0.0436256;0.0160007;1.50343;0.280262
data/danfree_3.dat;4;0.75;0.491403;0.120614;0.965173;0.353286;1.12811;0.15305;0.520653;0.234051;0.411863;0.097494;5.34471;6.75632;-2.22553;1.49616;23.952;3.09568;26.8635;4.82151;-0.731306;0.123607;0.187393;0.0934196;1.13813;0.0577518;0.150319;0.043012;0.26344;0.0917656;0.343339;0.0238048;4.31271;1.13288;0.760635;0.108276;1.43872;0.0101728;0.206442;0.0258778;1.99552;0.571593;0.148739;0.0480317;0.279262;0.121397;0.271232;0.052448;0.505128;0.0713139;0.49349;0.0858964;-0.712826;3.54843;4.48182;5.9227;32.7804;1.83053;30.5882;3.3615;1.15987e-005;0.00217808;0.00184127;0.00351334;0.000620482;0.0038401;0.0328683;0.00800564;0.0691013;0.0345557;0.0623622;0.00513994;3.21068;0.924704;0.169685;0.0730996;0.0909333;0.024522;0.0431197;0.0183052;1.49005;0.432417
data/danfree_3.dat;5;0.821429;0.505585;0.079426;0.835815;0.403536;0.994741;0.11135;0.61687;0.230159;0.4752;0.10331;0.151145;5.66668;1.14111;3.1673;26.8199;4.65217;26.8387;6.56209;-0.723182;0.136417;0.189541;0.123587;1.15317;0.0498297;0.136261;0.02843;0.236067;0.0997451;0.315612;0.0315025;3.87794;1.11268;0.712296;0.158405;1.43894;0.00711572;0.19852;0.0273491;1.76301;0.551588;0.191745;0.0816335;0.284996;0.210481;0.214605;0.0198523;0.663101;0.272783;0.692548;0.198259;2.23325;8.41155;0.403489;2.67768;30.6808;2.98925;33.0162;0.746238;-0.00184094;0.00132999;-0.000429862;0.00145494;0.000556622;0.00230796;0.0374094;0.00874076;0.0623179;0.0377698;0.0530127;0.00626419;2.92434;0.789499;0.199318;0.102252;0.0822092;0.0222974;0.0431443;0.0230578;1.48141;0.48305
data/danfree_3.dat;6;0.892857;0.499765;0.0789877;0.882425;0.454497;0.940214;0.0787523;0.596147;0.226136;0.490559;0.0902936;0.852097;4.40891;-0.951299;6.05844;26.1116;4.97888;23.2057;4.23766;-0.694654;0.125367;0.176195;0.12483;1.1741;0.048349;0.157372;0.0400961;0.237446;0.10497;0.30721;0.0193687;3.76479;1.11395;0.685564;0.149244;1.44099;0.0062348;0.191703;0.0319787;1.70573;0.693518;0.17663;0.0400014;0.299715;0.258204;0.201477;0.0250612;0.67828;0.211003;0.713203;0.0921687;-2.78324;5.32114;-4.34214;4.89523;33.86;3.757;31.988;3.30481;0.000898198;0.0013624;0.000270153;0.00190278;0.000478328;0.00245953;0.0380397;0.00871155;0.061266;0.0408375;0.0505042;0.00499694;2.72756;0.855432;0.17365;0.111662;0.0791146;0.0227913;0.0430901;0.0299515;1.31246;0.318973
data/janfree_1.dat;0;0.857143;1.90559;0.850147;1.99966;0.384362;2.29292;0.684972;0.712993;0.213693;0.658676;0.105917;-3.28989;3.55522;-0.473712;5.35083;28.7063;2.56644;29.0584;3.35086;0.110675;0.386351;-0.665154;0.252621;0.752069;0.640931;0.549271;0.203854;0.53199;0.144274;0.633969;0.219944;10.2965;2.78719;1.87249;0.52738;1.57505;0.0782389;0.494627;0.0998343;5.08057;1.30781;0.819213;0.42921;0.692015;0.280601;0.674728;0.172447;0.822199;0.13181;0.810429;0.177224;4.59767;6.94644;-2.50106;5.78342;32.9054;1.95135;35.9391;1.92488;-0.0131291;0.013196;0.00541061;0.0123894;-0.0104663;0.0126436;0.154846;0.0757024;0.144033;0.0364967;0.142451;0.0286336;8.2449;3.10011;0.555296;0.204068;0.217566;0.057538;0.137362;0.0646713;4.17665;1.84106
data/janfree_1.dat;1;0.964286;2.41057;1.60819;2.19058;0.839397;2.22193;0.732827;0.747987;0.184013;0.736115;0.183755;1.07762;5.59693;0.526513;5.28168;30.0836;2.9249;27.4201;3.81904;0.122258;0.448041;-0.766303;0.261587;0.764092;0.659315;0.642536;0.375204;0.552715;0.120163;0.660065;0.252277;14.2831;9.30255;2.16203;0.94927;1.67464;0.187711;0.58674;0.280785;6.42936;3.81669;0.899716;0.664508;1.24073;1.0864;0.796239;0.503858;0.619898;0.180259;0.758595;0.181276;4.4552;5.08306;-2.65696;5.23186;31.3995;4.20719;34.3274;3.18287;0.0129461;0.0261063;5.07936e-005;0.0145124;0.00677707;0.0255408;0.191465;0.148038;0.233634;0.16931;0.177236;0.100089;12.7964;9.02322;0.791522;0.673809;0.299736;0.193194;0.187597;0.150515;6.39055;4.81342
data/janfree_1.dat;2;0.821429;2.11099;1.18965;3.17842;1.97628;2.368;1.09129;0.595934;0.13578;0.707006;0.0466158;-0.351158;4.6975;0.505062;2.83343;29.0794;4.63928;25.9366;2.90809;0.159852;0.425815;-0.702507;0.249228;0.80248;0.634094;0.598682;0.320649;0.720135;0.212352;0.706553;0.287701;17.8409;13.8129;2.06415;1.05917;1.7426;0.238806;0.539798;0.174357;9.49129;7.60119;0.970971;0.844097;2.31152;2.76577;1.00773;0.662652;0.521609;0.171809;0.701309;0.129116;0.306398;6.99471;0.514556;6.48269;32.1623;4.80977;36.3272;3.15258;-0.0103122;0.0216546;-0.00300317;0.00506901;0.000820225;0.0103924;0.198944;0.168959;0.384995;0.383254;0.20542;0.137621;18.0082;17.1757;1.3016;1.44197;0.3774;0.294981;0.296975;0.327793;8.4312;8.0617
data/janfree_1.dat;3;0.928571;2.11765;1.40106;2.21956;0.499293;2.25531;0.765025;0.691068;0.206165;0.69902;0.159141;0.150157;3.22992;5.06291;6.12174;27.7312;3.70888;27.0646;2.9838;0.102806;0.178178;-0.59349;0.251011;0.794057;0.612396;0.598133;0.342485;0.589156;0.0945987;0.667451;0.281488;13.395;7.0784;1.95304;0.816938;1.59178;0.0864562;0.502291;0.159408;7.09479;3.90864;0.728485;0.45527;1.17469;0.828401;0.851847;0.305608;0.562697;0.0720301;0.649432;0.141953;2.9632;5.55589;-3.49956;8.83266;31.0237;6.7781;33.6273;3.48662;-0.000522408;0.0081275;-0.000854137;0.00618916;-0.00744554;0.00825671;0.171627;0.114288;0.214406;0.119036;0.171641;0.0639094;11.7109;6.53769;0.796639;0.47332;0.282214;0.145994;0.16251;0.0951964;5.3646;2.37761
data/janfree_1.dat;4;0.964286;2.18472;1.1845;1.96089;0.416572;2.05099;0.558215;0.773589;0.214477;0.759833;0.163894;-0.675309;4.40916;0.491549;3.36756;28.1681;2.77085;27.0546;2.4237;0.0303138;0.133087;-0.671363;0.250618;0.786613;0.607832;0.605155;0.311851;0.520758;0.11816;0.630861;0.252872;11.9346;4.52037;1.77621;0.563202;1.5702;0.0748276;0.482605;0.164031;6.13257;2.50834;0.74751;0.438809;0.99376;0.488218;0.777383;0.293297;0.618444;0.0905369;0.699386;0.194274;2.92299;2.80166;-0.110504;4.74401;32.5271;3.32779;35.6054;2.60149;0.000652778;0.00885255;0.00405729;0.00837583;-0.00675684;0.00993786;0.161855;0.0930101;0.182811;0.065731;0.154699;0.0447685;10.125;4.34997;0.69972;0.375572;0.252376;0.0955019;0.145205;0.0702547;4.79339;2.39439
data/janfree_1.dat;5;0.892857;2.22349;1.18779;2.01482;0.497462;2.111;0.467101;0.765295;0.278263;0.746455;0.204121;2.69073;2.91765;2.29203;4.75063;25.0543;3.24671;21.9342;2.07402;-0.0343272;0.127462;-0.684309;0.231805;0.789747;0.585933;0.645437;0.315325;0.572053;0.147873;0.655868;0.252008;11.5155;3.58542;1.81277;0.502892;1.60293;0.0779046;0.524971;0.119235;5.63716;1.53776;0.643802;0.355175;0.770703;0.277487;0.695788;0.208396;0.651231;0.162432;0.683199;0.160781;2.4393;5.93179;1.13961;3.72289;31.6574;3.57358;35.0942;1.25797;-0.00507092;0.00530682;-0.00552478;0.00219539;0.00226163;0.0046834;0.14987;0.0806857;0.164922;0.0486163;0.149025;0.0316066;8.75347;4.17576;0.607108;0.273267;0.242645;0.0755153;0.123405;0.0452779;4.31731;1.87361
data/janfree_1.dat;6;0.964286;2.05833;1.35134;1.81589;0.390025;2.00704;0.44777;0.747959;0.30234;0.710485;0.22004;0.800213;3.46469;1.59157;3.39127;26.8598;5.52819;23.5059;4.57314;-0.0295327;0.115772;-0.70654;0.283243;0.796632;0.594129;0.587462;0.360108;0.532626;0.0913136;0.635384;0.219803;11.0903;3.77105;1.89299;0.618932;1.58185;0.0525406;0.522332;0.149422;5.73809;1.76747;0.598423;0.379358;0.821541;0.329558;0.728936;0.294596;0.577174;0.155647;0.629429;0.151939;-4.46524;1.59694;-1.13887;3.08632;33.4124;2.57803;32.2772;2.34724;0.00127939;0.00395937;0.00202231;0.00223121;-0.00123431;0.00286554;0.145365;0.0984835;0.159881;0.0420379;0.149282;0.0359461;8.49657;3.52704;0.643048;0.354671;0.234115;0.0814446;0.129651;0.0593293;4.01506;1.64315
data/janfree_2.dat;0;0.928571;2.19555;1.20445;2.21133;0.252424;2.13215;0.276069;0.71643;0.210711;0.732756;0.214295;2.34869;4.92775;-3.37707;4.00424;26.5597;2.52663;26.1977;1.72219;-0.00861168;0.267714;-0.673651;0.27331;0.690616;0.71016;0.628038;0.321916;0.607627;0.052414;0.647524;0.183408;12.5018;4.58425;1.87551;0.527874;1.61382;0.0461315;0.534986;0.108296;5.80385;2.04555;0.681784;0.329585;0.941046;0.361419;0.815177;0.247491;0.606552;0.0784094;0.661636;0.112129;-0.676561;2.56773;0.51134;5.85452;32.1644;2.52477;35.7054;4.34889;0.00144097;0.00754839;-0.00674394;0.00901475;0.00381394;0.00989673;0.160852;0.0922553;0.197748;0.0585005;0.15216;0.0346669;10.3144;4.20159;0.635137;0.242006;0.261923;0.0957823;0.14581;0.0502475;5.20139;1.99274
data/janfree_2.dat;1;1;2.24357;1.26488;2.12649;0.363929;2.04923;0.529407;0.738076;0.205769;0.761116;0.17891;-1.7475;4.26718;-1.84542;2.78832;27.6153;4.33589;25.239;3.58731;0.00244201;0.25995;-0.652986;0.274807;0.713229;0.683252;0.60945;0.33189;0.548935;0.0484111;0.624786;0.219775;12.6752;5.5961;1.95908;0.459035;1.57661;0.0812919;0.516384;0.0998404;7.03075;2.84773;0.876014;0.60102;1.25759;1.02765;0.936868;0.509923;0.620544;0.224073;0.669421;0.213017;1.05431;8.85246;-2.01536;5.24122;34.5443;2.88574;35.0294;1.986;-0.00516644;0.00881455;-0.00290134;0.00616774;-0.00311788;0.00530019;0.175293;0.110713;0.215847;0.139141;0.176207;0.0585057;11.9205;7.23951;0.972322;0.764556;0.269684;0.119066;0.197306;0.133263;5.64163;3.48819
data/janfree_2.dat;2;0.964286;1.98369;1.1649;2.03457;0.436997;1.8974;0.434305;0.706222;0.206122;0.733525;0.276095;-0.0582668;3.52103;5.75875;0.967592;27.4317;1.04835;25.4755;2.00449;-0.0597655;0.249426;-0.683814;0.308329;0.73715;0.659816;0.582361;0.331181;0.5369;0.104569;0.57432;0.239508;11.7664;4.76701;1.8427;0.408376;1.57727;0.0858252;0.479219;0.13283;6.02594;2.57311;0.781357;0.50051;0.946133;0.500828;0.73606;0.276481;0.637194;0.165332;0.735553;0.211918;2.38455;7.60287;-0.415085;6.21986;30.9492;3.16315;33.2059;2.57529;-0.00648991;0.00551588;-0.000778261;0.00222921;-0.000228889;0.00734417;0.157948;0.101706;0.191698;0.089411;0.149017;0.043738;10.8089;5.77455;0.653935;0.342123;0.249387;0.10206;0.157103;0.0836282;5.09133;2.85616
